"#";"Iniciar";"Localização";"Descrição"
"704";"30/08/2023 14:38";"=HYPERLINK(""http://maps.google.com/?q=-26,6000375,-51,0979978"",""-26,6000375,-51,0979978"")";"Paragem do Motor"
"705";"30/08/2023 14:38";"=HYPERLINK(""http://maps.google.com/?q=-26,6000375,-51,0979978"",""-26,6000375,-51,0979978"")";"Chave Desligada"
"706";"30/08/2023 14:53";"=HYPERLINK(""http://maps.google.com/?q=-26,60004,-51,0979963"",""-26,60004,-51,0979963"")";"Prestes a Entrar em Estado de Descanso"
"707";"30/08/2023 14:53";"=HYPERLINK(""http://maps.google.com/?q=-26,60004,-51,0979963"",""-26,60004,-51,0979963"")";"GSM Metrics-pt"
"708";"30/08/2023 14:55";"=HYPERLINK(""http://maps.google.com/?q=-26,60004,-51,0979963"",""-26,60004,-51,0979963"")";"Estado Activo"
"709";"30/08/2023 14:55";"=HYPERLINK(""http://maps.google.com/?q=-26,60004,-51,0979963"",""-26,60004,-51,0979963"")";"Chave Ligada"
"710";"30/08/2023 14:55";"=HYPERLINK(""http://maps.google.com/?q=-26,60004,-51,0979963"",""-26,60004,-51,0979963"")";"Ligado"
"711";"30/08/2023 14:55";"=HYPERLINK(""http://maps.google.com/?q=-26,60004,-51,0979963"",""-26,60004,-51,0979963"")";"Arranque do Motor"
"712";"30/08/2023 14:55";"=HYPERLINK(""http://maps.google.com/?q=-26,60004,-51,0979963"",""-26,60004,-51,0979963"")";"Chave Desligada"
"713";"30/08/2023 14:55";"=HYPERLINK(""http://maps.google.com/?q=-26,60004,-51,0979963"",""-26,60004,-51,0979963"")";"Paragem do Motor"
"714";"30/08/2023 14:56";"=HYPERLINK(""http://maps.google.com/?q=-26,600181,-51,0978501"",""-26,600181,-51,0978501"")";"Primeiro Acerto do GPS"
"715";"30/08/2023 15:01";"=HYPERLINK(""http://maps.google.com/?q=-26,6001821,-51,0978363"",""-26,6001821,-51,0978363"")";"Chave Ligada"
"716";"30/08/2023 15:01";"=HYPERLINK(""http://maps.google.com/?q=-26,6001821,-51,0978363"",""-26,6001821,-51,0978363"")";"Arranque do Motor"
"717";"30/08/2023 15:09";"=HYPERLINK(""http://maps.google.com/?q=-26,6002401,-51,0978294"",""-26,6002401,-51,0978294"")";"Chave Desligada"
"718";"30/08/2023 15:09";"=HYPERLINK(""http://maps.google.com/?q=-26,6002401,-51,0978294"",""-26,6002401,-51,0978294"")";"Paragem do Motor"
"719";"30/08/2023 15:14";"=HYPERLINK(""http://maps.google.com/?q=-26,6002426,-51,0978294"",""-26,6002426,-51,0978294"")";"Chave Ligada"
"720";"30/08/2023 15:14";"=HYPERLINK(""http://maps.google.com/?q=-26,6002426,-51,0978294"",""-26,6002426,-51,0978294"")";"Arranque do Motor"
"721";"30/08/2023 15:20";"=HYPERLINK(""http://maps.google.com/?q=-26,600298,-51,0978114"",""-26,600298,-51,0978114"")";"Chave Desligada"
"722";"30/08/2023 15:20";"=HYPERLINK(""http://maps.google.com/?q=-26,600298,-51,0978114"",""-26,600298,-51,0978114"")";"Paragem do Motor"
"723";"30/08/2023 15:23";"=HYPERLINK(""http://maps.google.com/?q=-26,6003131,-51,0978143"",""-26,6003131,-51,0978143"")";"Chave Ligada"
"724";"30/08/2023 15:23";"=HYPERLINK(""http://maps.google.com/?q=-26,6003131,-51,0978143"",""-26,6003131,-51,0978143"")";"Arranque do Motor"
"725";"30/08/2023 15:24";"=HYPERLINK(""http://maps.google.com/?q=-26,6001918,-51,0978549"",""-26,6001918,-51,0978549"")";"Em andamento"
"726";"30/08/2023 15:28";"=HYPERLINK(""http://maps.google.com/?q=-26,6004273,-51,0977251"",""-26,6004273,-51,0977251"")";"Parado"
"727";"30/08/2023 15:38";"=HYPERLINK(""http://maps.google.com/?q=-26,6004273,-51,0977251"",""-26,6004273,-51,0977251"")";"Routine data transmission-pt"
"728";"30/08/2023 15:53";"=HYPERLINK(""http://maps.google.com/?q=-26,6003788,-51,0976679"",""-26,6003788,-51,0976679"")";"Routine data transmission-pt"
"729";"30/08/2023 16:00";"=HYPERLINK(""http://maps.google.com/?q=-26,6006431,-51,0976879"",""-26,6006431,-51,0976879"")";"Chave Desligada"
"730";"30/08/2023 16:00";"=HYPERLINK(""http://maps.google.com/?q=-26,6006431,-51,0976879"",""-26,6006431,-51,0976879"")";"Paragem do Motor"
"731";"30/08/2023 16:04";"=HYPERLINK(""http://maps.google.com/?q=-26,6006418,-51,0976768"",""-26,6006418,-51,0976768"")";"Chave Ligada"
"732";"30/08/2023 16:04";"=HYPERLINK(""http://maps.google.com/?q=-26,6006338,-51,0976724"",""-26,6006338,-51,0976724"")";"Arranque do Motor"
"733";"30/08/2023 16:09";"=HYPERLINK(""http://maps.google.com/?q=-26,600626,-51,0976249"",""-26,600626,-51,0976249"")";"Chave Desligada"
"734";"30/08/2023 16:09";"=HYPERLINK(""http://maps.google.com/?q=-26,600626,-51,0976249"",""-26,600626,-51,0976249"")";"Paragem do Motor"
"735";"30/08/2023 16:13";"=HYPERLINK(""http://maps.google.com/?q=-26,6006226,-51,0976274"",""-26,6006226,-51,0976274"")";"Chave Ligada"
"736";"30/08/2023 16:13";"=HYPERLINK(""http://maps.google.com/?q=-26,6006226,-51,0976274"",""-26,6006226,-51,0976274"")";"Arranque do Motor"
"737";"30/08/2023 16:18";"=HYPERLINK(""http://maps.google.com/?q=-26,6005225,-51,0975674"",""-26,6005225,-51,0975674"")";"Em andamento"
"738";"30/08/2023 16:28";"=HYPERLINK(""http://maps.google.com/?q=-26,600699,-51,0975171"",""-26,600699,-51,0975171"")";"Routine data transmission-pt"
"739";"30/08/2023 16:28";"=HYPERLINK(""http://maps.google.com/?q=-26,6010326,-51,0972808"",""-26,6010326,-51,0972808"")";"Parado"
"740";"30/08/2023 16:43";"=HYPERLINK(""http://maps.google.com/?q=-26,6010326,-51,0972808"",""-26,6010326,-51,0972808"")";"Routine data transmission-pt"
"741";"30/08/2023 16:47";"=HYPERLINK(""http://maps.google.com/?q=-26,601111,-51,0972491"",""-26,601111,-51,0972491"")";"Chave Desligada"
"742";"30/08/2023 16:47";"=HYPERLINK(""http://maps.google.com/?q=-26,601111,-51,0972491"",""-26,601111,-51,0972491"")";"Paragem do Motor"
"743";"30/08/2023 16:51";"=HYPERLINK(""http://maps.google.com/?q=-26,6011098,-51,0972471"",""-26,6011098,-51,0972471"")";"Chave Ligada"
"744";"30/08/2023 16:51";"=HYPERLINK(""http://maps.google.com/?q=-26,6011098,-51,0972469"",""-26,6011098,-51,0972469"")";"Arranque do Motor"
"745";"30/08/2023 16:52";"=HYPERLINK(""http://maps.google.com/?q=-26,6010695,-51,0972533"",""-26,6010695,-51,0972533"")";"Em andamento"
"746";"30/08/2023 16:55";"=HYPERLINK(""http://maps.google.com/?q=-26,6003581,-51,0981373"",""-26,6003581,-51,0981373"")";"Chave Desligada"
"747";"30/08/2023 16:55";"=HYPERLINK(""http://maps.google.com/?q=-26,6003581,-51,0981373"",""-26,6003581,-51,0981373"")";"Paragem do Motor"
"748";"30/08/2023 17:10";"=HYPERLINK(""http://maps.google.com/?q=-26,6003495,-51,0981201"",""-26,6003495,-51,0981201"")";"Prestes a Entrar em Estado de Descanso"
"749";"30/08/2023 17:10";"=HYPERLINK(""http://maps.google.com/?q=-26,6003495,-51,0981201"",""-26,6003495,-51,0981201"")";"GSM Metrics-pt"
"750";"30/08/2023 18:50";"=HYPERLINK(""http://maps.google.com/?q=-26,6003495,-51,0981201"",""-26,6003495,-51,0981201"")";"Estado Activo"
"751";"30/08/2023 18:50";"=HYPERLINK(""http://maps.google.com/?q=-26,6003495,-51,0981201"",""-26,6003495,-51,0981201"")";"Ligado"
"752";"30/08/2023 18:51";"=HYPERLINK(""http://maps.google.com/?q=-26,600331,-51,0981113"",""-26,600331,-51,0981113"")";"Primeiro Acerto do GPS"
"753";"30/08/2023 18:51";"=HYPERLINK(""http://maps.google.com/?q=-26,6003235,-51,0981063"",""-26,6003235,-51,0981063"")";"Prestes a Entrar em Estado de Descanso"
"754";"30/08/2023 18:51";"=HYPERLINK(""http://maps.google.com/?q=-26,6003235,-51,0981063"",""-26,6003235,-51,0981063"")";"GSM Metrics-pt"
"755";"30/08/2023 18:51";"=HYPERLINK(""http://maps.google.com/?q=-26,6003235,-51,0981063"",""-26,6003235,-51,0981063"")";"Estado Activo"
"756";"30/08/2023 18:51";"=HYPERLINK(""http://maps.google.com/?q=-26,6003235,-51,0981063"",""-26,6003235,-51,0981063"")";"Ligado"
"757";"30/08/2023 18:52";"=HYPERLINK(""http://maps.google.com/?q=-26,600304,-51,0981293"",""-26,600304,-51,0981293"")";"Primeiro Acerto do GPS"
"758";"30/08/2023 18:52";"=HYPERLINK(""http://maps.google.com/?q=-26,6003045,-51,0981284"",""-26,6003045,-51,0981284"")";"Prestes a Entrar em Estado de Descanso"
"759";"30/08/2023 18:52";"=HYPERLINK(""http://maps.google.com/?q=-26,6003045,-51,0981284"",""-26,6003045,-51,0981284"")";"GSM Metrics-pt"
"760";"31/08/2023 06:52";"=HYPERLINK(""http://maps.google.com/?q=-26,6003045,-51,0981284"",""-26,6003045,-51,0981284"")";"Estado Activo"
"761";"31/08/2023 06:52";"=HYPERLINK(""http://maps.google.com/?q=-26,6003045,-51,0981284"",""-26,6003045,-51,0981284"")";"Ligado"
"762";"31/08/2023 06:55";"=HYPERLINK(""http://maps.google.com/?q=-26,6003001,-51,0981348"",""-26,6003001,-51,0981348"")";"Primeiro Acerto do GPS"
"763";"31/08/2023 06:55";"=HYPERLINK(""http://maps.google.com/?q=-26,600306,-51,0981288"",""-26,600306,-51,0981288"")";"Prestes a Entrar em Estado de Descanso"
"764";"31/08/2023 06:55";"=HYPERLINK(""http://maps.google.com/?q=-26,600306,-51,0981288"",""-26,600306,-51,0981288"")";"GSM Metrics-pt"
"765";"31/08/2023 07:48";"=HYPERLINK(""http://maps.google.com/?q=-26,600306,-51,0981288"",""-26,600306,-51,0981288"")";"Estado Activo"
"766";"31/08/2023 07:48";"=HYPERLINK(""http://maps.google.com/?q=-26,600306,-51,0981288"",""-26,600306,-51,0981288"")";"Ligado"
"767";"31/08/2023 07:48";"=HYPERLINK(""http://maps.google.com/?q=-26,600306,-51,0981288"",""-26,600306,-51,0981288"")";"Chave Ligada"
"768";"31/08/2023 07:48";"=HYPERLINK(""http://maps.google.com/?q=-26,600306,-51,0981288"",""-26,600306,-51,0981288"")";"Arranque do Motor"
"769";"31/08/2023 07:50";"=HYPERLINK(""http://maps.google.com/?q=-26,6002023,-51,0978724"",""-26,6002023,-51,0978724"")";"Primeiro Acerto do GPS"
"770";"31/08/2023 07:53";"=HYPERLINK(""http://maps.google.com/?q=-26,6015265,-51,0968169"",""-26,6015265,-51,0968169"")";"Paragem do Motor"
"771";"31/08/2023 07:53";"=HYPERLINK(""http://maps.google.com/?q=-26,6015265,-51,0968169"",""-26,6015265,-51,0968169"")";"Chave Desligada"
"772";"31/08/2023 07:54";"=HYPERLINK(""http://maps.google.com/?q=-26,6015261,-51,0968194"",""-26,6015261,-51,0968194"")";"Chave Ligada"
"773";"31/08/2023 07:54";"=HYPERLINK(""http://maps.google.com/?q=-26,6015261,-51,0968194"",""-26,6015261,-51,0968194"")";"Arranque do Motor"
"774";"31/08/2023 07:54";"=HYPERLINK(""http://maps.google.com/?q=-26,6013455,-51,0969513"",""-26,6013455,-51,0969513"")";"Em andamento"
"775";"31/08/2023 07:56";"=HYPERLINK(""http://maps.google.com/?q=-26,6010563,-51,0972059"",""-26,6010563,-51,0972059"")";"Chave Desligada"
"776";"31/08/2023 07:56";"=HYPERLINK(""http://maps.google.com/?q=-26,6010563,-51,0972059"",""-26,6010563,-51,0972059"")";"Paragem do Motor"
"777";"31/08/2023 07:58";"=HYPERLINK(""http://maps.google.com/?q=-26,6010576,-51,0972068"",""-26,6010576,-51,0972068"")";"Chave Ligada"
"778";"31/08/2023 07:58";"=HYPERLINK(""http://maps.google.com/?q=-26,6010576,-51,0972068"",""-26,6010576,-51,0972068"")";"Arranque do Motor"
"779";"31/08/2023 07:59";"=HYPERLINK(""http://maps.google.com/?q=-26,6010871,-51,0971954"",""-26,6010871,-51,0971954"")";"Chave Desligada"
"780";"31/08/2023 07:59";"=HYPERLINK(""http://maps.google.com/?q=-26,6010871,-51,0971954"",""-26,6010871,-51,0971954"")";"Paragem do Motor"
"781";"31/08/2023 08:01";"=HYPERLINK(""http://maps.google.com/?q=-26,6010885,-51,0971983"",""-26,6010885,-51,0971983"")";"Chave Ligada"
"782";"31/08/2023 08:01";"=HYPERLINK(""http://maps.google.com/?q=-26,6010885,-51,0971983"",""-26,6010885,-51,0971983"")";"Arranque do Motor"
"783";"31/08/2023 08:01";"=HYPERLINK(""http://maps.google.com/?q=-26,6011411,-51,0971808"",""-26,6011411,-51,0971808"")";"Chave Desligada"
"784";"31/08/2023 08:01";"=HYPERLINK(""http://maps.google.com/?q=-26,6011411,-51,0971808"",""-26,6011411,-51,0971808"")";"Paragem do Motor"
"785";"31/08/2023 08:04";"=HYPERLINK(""http://maps.google.com/?q=-26,6011478,-51,0971879"",""-26,6011478,-51,0971879"")";"Chave Ligada"
"786";"31/08/2023 08:04";"=HYPERLINK(""http://maps.google.com/?q=-26,6011478,-51,0971879"",""-26,6011478,-51,0971879"")";"Arranque do Motor"
"787";"31/08/2023 08:04";"=HYPERLINK(""http://maps.google.com/?q=-26,6011818,-51,0971464"",""-26,6011818,-51,0971464"")";"Chave Desligada"
"788";"31/08/2023 08:04";"=HYPERLINK(""http://maps.google.com/?q=-26,6011818,-51,0971464"",""-26,6011818,-51,0971464"")";"Paragem do Motor"
"789";"31/08/2023 08:06";"=HYPERLINK(""http://maps.google.com/?q=-26,601178,-51,0971393"",""-26,601178,-51,0971393"")";"Chave Ligada"
"790";"31/08/2023 08:06";"=HYPERLINK(""http://maps.google.com/?q=-26,601178,-51,0971393"",""-26,601178,-51,0971393"")";"Arranque do Motor"
"791";"31/08/2023 08:06";"=HYPERLINK(""http://maps.google.com/?q=-26,6012041,-51,0971148"",""-26,6012041,-51,0971148"")";"Chave Desligada"
"792";"31/08/2023 08:06";"=HYPERLINK(""http://maps.google.com/?q=-26,6012041,-51,0971148"",""-26,6012041,-51,0971148"")";"Paragem do Motor"
"793";"31/08/2023 08:08";"=HYPERLINK(""http://maps.google.com/?q=-26,601203,-51,0971093"",""-26,601203,-51,0971093"")";"Chave Ligada"
"794";"31/08/2023 08:08";"=HYPERLINK(""http://maps.google.com/?q=-26,6012028,-51,0971093"",""-26,6012028,-51,0971093"")";"Arranque do Motor"
"795";"31/08/2023 08:08";"=HYPERLINK(""http://maps.google.com/?q=-26,6012415,-51,0970826"",""-26,6012415,-51,0970826"")";"Chave Desligada"
"796";"31/08/2023 08:08";"=HYPERLINK(""http://maps.google.com/?q=-26,6012415,-51,0970826"",""-26,6012415,-51,0970826"")";"Paragem do Motor"
"797";"31/08/2023 08:09";"=HYPERLINK(""http://maps.google.com/?q=-26,6012405,-51,0970894"",""-26,6012405,-51,0970894"")";"Chave Ligada"
"798";"31/08/2023 08:09";"=HYPERLINK(""http://maps.google.com/?q=-26,6012405,-51,0970894"",""-26,6012405,-51,0970894"")";"Arranque do Motor"
"799";"31/08/2023 08:14";"=HYPERLINK(""http://maps.google.com/?q=-26,6013838,-51,0970056"",""-26,6013838,-51,0970056"")";"Chave Desligada"
"800";"31/08/2023 08:14";"=HYPERLINK(""http://maps.google.com/?q=-26,6013838,-51,0970056"",""-26,6013838,-51,0970056"")";"Paragem do Motor"
"801";"31/08/2023 08:16";"=HYPERLINK(""http://maps.google.com/?q=-26,6013845,-51,0970054"",""-26,6013845,-51,0970054"")";"Chave Ligada"
"802";"31/08/2023 08:16";"=HYPERLINK(""http://maps.google.com/?q=-26,6013845,-51,0970054"",""-26,6013845,-51,0970054"")";"Arranque do Motor"
"803";"31/08/2023 08:31";"=HYPERLINK(""http://maps.google.com/?q=-26,6006823,-51,0974381"",""-26,6006823,-51,0974381"")";"Routine data transmission-pt"
"804";"31/08/2023 08:45";"=HYPERLINK(""http://maps.google.com/?q=-26,6010693,-51,0971526"",""-26,6010693,-51,0971526"")";"Chave Desligada"
"805";"31/08/2023 08:45";"=HYPERLINK(""http://maps.google.com/?q=-26,6010693,-51,0971526"",""-26,6010693,-51,0971526"")";"Paragem do Motor"
"806";"31/08/2023 08:49";"=HYPERLINK(""http://maps.google.com/?q=-26,6010696,-51,0971523"",""-26,6010696,-51,0971523"")";"Chave Ligada"
"807";"31/08/2023 08:49";"=HYPERLINK(""http://maps.google.com/?q=-26,6010696,-51,0971523"",""-26,6010696,-51,0971523"")";"Arranque do Motor"
"808";"31/08/2023 08:49";"=HYPERLINK(""http://maps.google.com/?q=-26,6011796,-51,0971326"",""-26,6011796,-51,0971326"")";"Chave Desligada"
"809";"31/08/2023 08:49";"=HYPERLINK(""http://maps.google.com/?q=-26,6011796,-51,0971326"",""-26,6011796,-51,0971326"")";"Paragem do Motor"
"810";"31/08/2023 08:54";"=HYPERLINK(""http://maps.google.com/?q=-26,601168,-51,0971438"",""-26,601168,-51,0971438"")";"Chave Ligada"
"811";"31/08/2023 08:54";"=HYPERLINK(""http://maps.google.com/?q=-26,6011681,-51,0971436"",""-26,6011681,-51,0971436"")";"Arranque do Motor"
"812";"31/08/2023 08:54";"=HYPERLINK(""http://maps.google.com/?q=-26,6011726,-51,0971239"",""-26,6011726,-51,0971239"")";"Chave Desligada"
"813";"31/08/2023 08:54";"=HYPERLINK(""http://maps.google.com/?q=-26,6011726,-51,0971239"",""-26,6011726,-51,0971239"")";"Paragem do Motor"
"814";"31/08/2023 08:56";"=HYPERLINK(""http://maps.google.com/?q=-26,601172,-51,0971231"",""-26,601172,-51,0971231"")";"Chave Ligada"
"815";"31/08/2023 08:56";"=HYPERLINK(""http://maps.google.com/?q=-26,601172,-51,0971231"",""-26,601172,-51,0971231"")";"Arranque do Motor"
"816";"31/08/2023 08:57";"=HYPERLINK(""http://maps.google.com/?q=-26,6010616,-51,0971896"",""-26,6010616,-51,0971896"")";"Em andamento"
"817";"31/08/2023 09:00";"=HYPERLINK(""http://maps.google.com/?q=-26,6012025,-51,0970513"",""-26,6012025,-51,0970513"")";"Chave Desligada"
"818";"31/08/2023 09:00";"=HYPERLINK(""http://maps.google.com/?q=-26,6012025,-51,0970513"",""-26,6012025,-51,0970513"")";"Paragem do Motor"
"819";"31/08/2023 09:13";"=HYPERLINK(""http://maps.google.com/?q=-26,6011991,-51,0970463"",""-26,6011991,-51,0970463"")";"Chave Ligada"
"820";"31/08/2023 09:13";"=HYPERLINK(""http://maps.google.com/?q=-26,6011991,-51,0970463"",""-26,6011991,-51,0970463"")";"Arranque do Motor"
"821";"31/08/2023 09:18";"=HYPERLINK(""http://maps.google.com/?q=-26,6012903,-51,0969719"",""-26,6012903,-51,0969719"")";"Em andamento"
"822";"31/08/2023 09:28";"=HYPERLINK(""http://maps.google.com/?q=-26,6016271,-51,0967164"",""-26,6016271,-51,0967164"")";"Routine data transmission-pt"
"823";"31/08/2023 09:29";"=HYPERLINK(""http://maps.google.com/?q=-26,6016763,-51,0966973"",""-26,6016763,-51,0966973"")";"Chave Desligada"
"824";"31/08/2023 09:29";"=HYPERLINK(""http://maps.google.com/?q=-26,6016763,-51,0966973"",""-26,6016763,-51,0966973"")";"Paragem do Motor"
"825";"31/08/2023 09:30";"=HYPERLINK(""http://maps.google.com/?q=-26,6016763,-51,0966974"",""-26,6016763,-51,0966974"")";"Chave Ligada"
"826";"31/08/2023 09:30";"=HYPERLINK(""http://maps.google.com/?q=-26,6016763,-51,0966974"",""-26,6016763,-51,0966974"")";"Arranque do Motor"
"827";"31/08/2023 09:31";"=HYPERLINK(""http://maps.google.com/?q=-26,6017391,-51,0966309"",""-26,6017391,-51,0966309"")";"Chave Desligada"
"828";"31/08/2023 09:31";"=HYPERLINK(""http://maps.google.com/?q=-26,6017391,-51,0966309"",""-26,6017391,-51,0966309"")";"Paragem do Motor"
"829";"31/08/2023 09:34";"=HYPERLINK(""http://maps.google.com/?q=-26,6017191,-51,0966321"",""-26,6017191,-51,0966321"")";"Chave Ligada"
"830";"31/08/2023 09:34";"=HYPERLINK(""http://maps.google.com/?q=-26,6017191,-51,0966321"",""-26,6017191,-51,0966321"")";"Arranque do Motor"
"831";"31/08/2023 09:35";"=HYPERLINK(""http://maps.google.com/?q=-26,6016013,-51,0968114"",""-26,6016013,-51,0968114"")";"Chave Desligada"
"832";"31/08/2023 09:35";"=HYPERLINK(""http://maps.google.com/?q=-26,6016013,-51,0968114"",""-26,6016013,-51,0968114"")";"Paragem do Motor"
"833";"31/08/2023 09:35";"=HYPERLINK(""http://maps.google.com/?q=-26,6015933,-51,0968141"",""-26,6015933,-51,0968141"")";"Chave Ligada"
"834";"31/08/2023 09:35";"=HYPERLINK(""http://maps.google.com/?q=-26,6015933,-51,0968141"",""-26,6015933,-51,0968141"")";"Arranque do Motor"
"835";"31/08/2023 09:35";"=HYPERLINK(""http://maps.google.com/?q=-26,6014475,-51,0969046"",""-26,6014475,-51,0969046"")";"Em andamento"
"836";"31/08/2023 09:40";"=HYPERLINK(""http://maps.google.com/?q=-26,601861,-51,0966128"",""-26,601861,-51,0966128"")";"Parado"
"837";"31/08/2023 09:50";"=HYPERLINK(""http://maps.google.com/?q=-26,601932,-51,0965006"",""-26,601932,-51,0965006"")";"Chave Desligada"
"838";"31/08/2023 09:50";"=HYPERLINK(""http://maps.google.com/?q=-26,601932,-51,0965006"",""-26,601932,-51,0965006"")";"Paragem do Motor"
"839";"31/08/2023 09:58";"=HYPERLINK(""http://maps.google.com/?q=-26,601926,-51,0964954"",""-26,601926,-51,0964954"")";"Chave Ligada"
"840";"31/08/2023 09:58";"=HYPERLINK(""http://maps.google.com/?q=-26,601926,-51,0964954"",""-26,601926,-51,0964954"")";"Arranque do Motor"
"841";"31/08/2023 09:58";"=HYPERLINK(""http://maps.google.com/?q=-26,6019661,-51,0965011"",""-26,6019661,-51,0965011"")";"Chave Desligada"
"842";"31/08/2023 09:58";"=HYPERLINK(""http://maps.google.com/?q=-26,6019661,-51,0965011"",""-26,6019661,-51,0965011"")";"Paragem do Motor"
"843";"31/08/2023 09:59";"=HYPERLINK(""http://maps.google.com/?q=-26,6019818,-51,0965079"",""-26,6019818,-51,0965079"")";"Chave Ligada"
"844";"31/08/2023 09:59";"=HYPERLINK(""http://maps.google.com/?q=-26,6019818,-51,0965079"",""-26,6019818,-51,0965079"")";"Arranque do Motor"
"845";"31/08/2023 10:00";"=HYPERLINK(""http://maps.google.com/?q=-26,6019985,-51,0965053"",""-26,6019985,-51,0965053"")";"Paragem do Motor"
"846";"31/08/2023 10:00";"=HYPERLINK(""http://maps.google.com/?q=-26,6019985,-51,0965053"",""-26,6019985,-51,0965053"")";"Chave Desligada"
"847";"31/08/2023 10:03";"=HYPERLINK(""http://maps.google.com/?q=-26,6020891,-51,0964371"",""-26,6020891,-51,0964371"")";"Chave Ligada"
"848";"31/08/2023 10:03";"=HYPERLINK(""http://maps.google.com/?q=-26,6020891,-51,0964371"",""-26,6020891,-51,0964371"")";"Arranque do Motor"
"849";"31/08/2023 10:03";"=HYPERLINK(""http://maps.google.com/?q=-26,6020921,-51,0964384"",""-26,6020921,-51,0964384"")";"Paragem do Motor"
"850";"31/08/2023 10:03";"=HYPERLINK(""http://maps.google.com/?q=-26,6020921,-51,0964384"",""-26,6020921,-51,0964384"")";"Chave Desligada"
"851";"31/08/2023 10:04";"=HYPERLINK(""http://maps.google.com/?q=-26,6020881,-51,0964438"",""-26,6020881,-51,0964438"")";"Chave Ligada"
"852";"31/08/2023 10:04";"=HYPERLINK(""http://maps.google.com/?q=-26,6020881,-51,0964438"",""-26,6020881,-51,0964438"")";"Arranque do Motor"
"853";"31/08/2023 10:05";"=HYPERLINK(""http://maps.google.com/?q=-26,601473,-51,0968901"",""-26,601473,-51,0968901"")";"Em andamento"
"854";"31/08/2023 10:07";"=HYPERLINK(""http://maps.google.com/?q=-26,600531,-51,0975986"",""-26,600531,-51,0975986"")";"Parado"
"855";"31/08/2023 10:07";"=HYPERLINK(""http://maps.google.com/?q=-26,6006213,-51,0975073"",""-26,6006213,-51,0975073"")";"Paragem do Motor"
"856";"31/08/2023 10:07";"=HYPERLINK(""http://maps.google.com/?q=-26,6006213,-51,0975073"",""-26,6006213,-51,0975073"")";"Chave Desligada"
"857";"31/08/2023 10:08";"=HYPERLINK(""http://maps.google.com/?q=-26,6006033,-51,0975099"",""-26,6006033,-51,0975099"")";"Chave Ligada"
"858";"31/08/2023 10:09";"=HYPERLINK(""http://maps.google.com/?q=-26,6006033,-51,0975099"",""-26,6006033,-51,0975099"")";"Arranque do Motor"
"859";"31/08/2023 10:09";"=HYPERLINK(""http://maps.google.com/?q=-26,6008391,-51,0973091"",""-26,6008391,-51,0973091"")";"Em andamento"
"860";"31/08/2023 10:10";"=HYPERLINK(""http://maps.google.com/?q=-26,6017708,-51,0966071"",""-26,6017708,-51,0966071"")";"Chave Desligada"
"861";"31/08/2023 10:10";"=HYPERLINK(""http://maps.google.com/?q=-26,6017708,-51,0966071"",""-26,6017708,-51,0966071"")";"Paragem do Motor"
"862";"31/08/2023 10:13";"=HYPERLINK(""http://maps.google.com/?q=-26,6017563,-51,0966099"",""-26,6017563,-51,0966099"")";"Chave Ligada"
"863";"31/08/2023 10:13";"=HYPERLINK(""http://maps.google.com/?q=-26,6017563,-51,0966099"",""-26,6017563,-51,0966099"")";"Arranque do Motor"
"864";"31/08/2023 10:13";"=HYPERLINK(""http://maps.google.com/?q=-26,6018113,-51,0966369"",""-26,6018113,-51,0966369"")";"Em andamento"
"865";"31/08/2023 10:13";"=HYPERLINK(""http://maps.google.com/?q=-26,6018238,-51,0966169"",""-26,6018238,-51,0966169"")";"Paragem do Motor"
"866";"31/08/2023 10:13";"=HYPERLINK(""http://maps.google.com/?q=-26,6018238,-51,0966169"",""-26,6018238,-51,0966169"")";"Chave Desligada"
"867";"31/08/2023 10:15";"=HYPERLINK(""http://maps.google.com/?q=-26,601828,-51,0966156"",""-26,601828,-51,0966156"")";"Chave Ligada"
"868";"31/08/2023 10:15";"=HYPERLINK(""http://maps.google.com/?q=-26,601828,-51,0966156"",""-26,601828,-51,0966156"")";"Arranque do Motor"
"869";"31/08/2023 10:15";"=HYPERLINK(""http://maps.google.com/?q=-26,6018963,-51,0965886"",""-26,6018963,-51,0965886"")";"Chave Desligada"
"870";"31/08/2023 10:15";"=HYPERLINK(""http://maps.google.com/?q=-26,6018963,-51,0965886"",""-26,6018963,-51,0965886"")";"Paragem do Motor"
"871";"31/08/2023 10:19";"=HYPERLINK(""http://maps.google.com/?q=-26,6019461,-51,0965879"",""-26,6019461,-51,0965879"")";"Chave Ligada"
"872";"31/08/2023 10:19";"=HYPERLINK(""http://maps.google.com/?q=-26,601946,-51,0965879"",""-26,601946,-51,0965879"")";"Arranque do Motor"
"873";"31/08/2023 10:20";"=HYPERLINK(""http://maps.google.com/?q=-26,6019815,-51,0965861"",""-26,6019815,-51,0965861"")";"Chave Desligada"
"874";"31/08/2023 10:20";"=HYPERLINK(""http://maps.google.com/?q=-26,6019815,-51,0965861"",""-26,6019815,-51,0965861"")";"Paragem do Motor"
"875";"31/08/2023 10:25";"=HYPERLINK(""http://maps.google.com/?q=-26,6019743,-51,0965824"",""-26,6019743,-51,0965824"")";"Chave Ligada"
"876";"31/08/2023 10:25";"=HYPERLINK(""http://maps.google.com/?q=-26,6019743,-51,0965824"",""-26,6019743,-51,0965824"")";"Arranque do Motor"
"877";"31/08/2023 10:40";"=HYPERLINK(""http://maps.google.com/?q=-26,6014731,-51,0968713"",""-26,6014731,-51,0968713"")";"Em andamento"
